filename;lb;ub;time
2-10-750-4-4.csp;184;184;0.08
2-10-750-4-5.csp;183;183;0.08
2-10-750-4-6.csp;182;182;0.04
2-10-750-4-7.csp;185;185;0.08
2-10-750-4-8.csp;184;184;0.08
2-10-750-4-9.csp;184;184;0.04
2-10-750-5-0.csp;149;149;0.08
2-10-750-5-1.csp;150;150;0.06
2-10-750-5-2.csp;149;149;0.02
2-10-750-5-3.csp;150;150;0.06
2-10-750-5-4.csp;149;149;0.02
2-10-750-5-5.csp;149;149;0.06
2-10-750-5-6.csp;149;149;0.04
2-10-750-5-7.csp;150;150;0.04
2-10-750-5-8.csp;149;149;0.06
2-10-750-5-9.csp;150;150;0.08
2-20-10000-1-0.csp;4115;4116;1800
2-20-10000-1-1.csp;4120;4121;1800
2-20-10000-1-2.csp;4129;4130;1800
2-20-10000-1-3.csp;4110;4110;4.94
2-20-10000-1-4.csp;4121;4121;4.66
2-20-10000-1-5.csp;4118;4118;1.8
2-20-10000-1-6.csp;4120;4120;1.74
2-20-10000-1-7.csp;4115;4116;1800
2-20-10000-1-8.csp;4125;4125;11.64
2-20-10000-1-9.csp;4120;4120;12.02
2-20-10000-2-0.csp;4129;4129;2.20
2-20-10000-2-1.csp;4129;4129;10.94
2-20-10000-2-2.csp;4110;4110;1.58
2-20-10000-2-3.csp;4122;4122;1.60
2-20-10000-2-4.csp;4135;4135;1.76
2-20-10000-2-5.csp;4124;4124;2.06
2-20-10000-2-6.csp;4135;4135;1.40
2-20-10000-2-7.csp;4115;4115;9.86
2-20-10000-2-8.csp;4122;4122;23.26
2-20-10000-2-9.csp;4114;4114;14.78
2-20-10000-3-0.csp;3280;3280;1.28
2-20-10000-3-1.csp;3277;3277;1.5
2-20-10000-3-2.csp;3278;3278;3.12
2-20-10000-3-3.csp;3277;3277;7.3
2-20-10000-3-4.csp;3274;3274;1.46
2-20-10000-3-5.csp;3279;3279;1.56
2-20-10000-3-6.csp;3271;3271;1.34
2-20-10000-3-7.csp;3275;3275;1.46
2-20-10000-3-8.csp;3276;3276;1.32
2-20-10000-3-9.csp;3283;3283;1.42
2-20-10000-4-0.csp;2495;2495;1.2
2-20-10000-4-1.csp;2496;2496;1.18
2-20-10000-4-2.csp;2495;2495;1.46
2-20-10000-4-3.csp;2497;2497;1.42
2-20-10000-4-4.csp;2495;2495;0.68
2-20-10000-4-5.csp;2496;2496;0.84
2-20-10000-4-6.csp;2495;2495;1.3
2-20-10000-4-7.csp;2494;2494;1.34
2-20-10000-4-8.csp;2496;2496;1.4
2-20-10000-4-9.csp;2497;2497;1.42
2-20-10000-5-0.csp;2000;2000;0.74
2-20-10000-5-1.csp;2000;2000;1.16
2-20-10000-5-2.csp;2000;2000;1
2-20-10000-5-3.csp;2000;2000;1.12
2-20-10000-5-4.csp;2000;2000;0.7
2-20-10000-5-5.csp;2000;2000;1.46
2-20-10000-5-6.csp;2000;2000;0.56
2-20-10000-5-7.csp;2000;2000;2.16
2-20-10000-5-8.csp;2000;2000;2.02
2-20-10000-5-9.csp;2000;2000;0.8
2-20-1000-1-0.csp;415;416;1800
2-20-1000-1-1.csp;408;409;1800
2-20-1000-1-2.csp;411;412;1800
2-20-1000-1-3.csp;412;412;3.36
2-20-1000-1-4.csp;417;417;4.1
2-20-1000-1-5.csp;412;412;2.8
2-20-1000-1-6.csp;412;412;0.16
2-20-1000-1-7.csp;414;415;1800
2-20-1000-1-8.csp;414;415;1800
2-20-1000-1-9.csp;412;412;0.16
2-20-1000-2-0.csp;410;410;0.28
2-20-1000-2-1.csp;417;417;1.64
2-20-1000-2-2.csp;415;415;0.30
2-20-1000-2-3.csp;410;410;0.28
2-20-1000-2-4.csp;414;414;1.08
2-20-1000-2-5.csp;412;412;0.32
2-20-1000-2-6.csp;415;415;0.06
2-20-1000-2-7.csp;411;411;0.20
2-20-1000-2-8.csp;407;407;0.12
2-20-1000-2-9.csp;416;416;0.20
2-20-1000-3-0.csp;328;328;0.1
2-20-1000-3-1.csp;328;328;0.3
2-20-1000-3-2.csp;328;328;0.34
2-20-1000-3-3.csp;328;328;0.38
2-20-1000-3-4.csp;329;329;0.08
2-20-1000-3-5.csp;330;330;0.1
2-20-1000-3-6.csp;328;328;0.48
2-20-1000-3-7.csp;328;328;0.2
2-20-1000-3-8.csp;330;330;0.06
2-20-1000-3-9.csp;328;328;0.1
2-20-1000-4-0.csp;250;250;0.1
2-20-1000-4-1.csp;250;250;0.04
2-20-1000-4-2.csp;250;250;0.04
2-20-1000-4-3.csp;250;250;0.04
2-20-1000-4-4.csp;250;250;0.1
2-20-1000-4-5.csp;250;250;0.12
2-20-1000-4-6.csp;250;250;0.04
2-20-1000-4-7.csp;250;250;0.04
2-20-1000-4-8.csp;250;250;0.1
2-20-1000-4-9.csp;250;250;0.04
2-20-1000-5-0.csp;200;200;0.04
2-20-1000-5-1.csp;200;200;0.04
2-20-1000-5-2.csp;200;200;0.04
2-20-1000-5-3.csp;200;200;0.04
2-20-1000-5-4.csp;200;200;0.04
2-20-1000-5-5.csp;200;200;0.04
2-20-1000-5-6.csp;200;200;0.04
2-20-1000-5-7.csp;200;200;0.04
2-20-1000-5-8.csp;200;200;0.02
2-20-1000-5-9.csp;200;200;0.04
2-20-2000-1-0.csp;826;826;1.76
2-20-2000-1-1.csp;820;820;4.28
2-20-2000-1-2.csp;821;822;1800
2-20-2000-1-3.csp;821;822;1800
2-20-2000-1-4.csp;822;822;39.34
2-20-2000-1-5.csp;821;821;13.26
2-20-2000-1-6.csp;826;827;1800
2-20-2000-1-7.csp;817;817;0.42
2-20-2000-1-8.csp;821;822;1800
2-20-2000-1-9.csp;829;829;0.32
2-20-2000-2-0.csp;824;824;0.56
2-20-2000-2-1.csp;822;822;0.16
2-20-2000-2-2.csp;822;822;0.52
2-20-2000-2-3.csp;823;823;0.30
2-20-2000-2-4.csp;828;828;0.20
2-20-2000-2-5.csp;822;822;0.22
2-20-2000-2-6.csp;827;827;0.26
2-20-2000-2-7.csp;821;821;0.36
2-20-2000-2-8.csp;833;833;0.40
2-20-2000-2-9.csp;825;825;0.36
2-20-2000-3-0.csp;655;655;0.3
2-20-2000-3-1.csp;656;656;0.14
2-20-2000-3-2.csp;653;653;0.14
2-20-2000-3-3.csp;656;656;0.18
2-20-2000-3-4.csp;655;655;0.28
2-20-2000-3-5.csp;657;657;0.36
2-20-2000-3-6.csp;657;657;0.14
2-20-2000-3-7.csp;657;657;0.54
2-20-2000-3-8.csp;656;656;0.34
2-20-2000-3-9.csp;655;655;0.54
2-20-2000-4-0.csp;500;500;0.16
2-20-2000-4-1.csp;500;500;0.2
2-20-2000-4-2.csp;500;500;0.1
2-20-2000-4-3.csp;500;500;0.34
2-20-2000-4-4.csp;500;500;0.22
2-20-2000-4-5.csp;500;500;0.12
2-20-2000-4-6.csp;500;500;0.28
2-20-2000-4-7.csp;499;499;0.38
2-20-2000-4-8.csp;500;500;0.16
2-20-2000-4-9.csp;500;500;0.2
2-20-2000-5-0.csp;400;400;0.1
2-20-2000-5-1.csp;400;400;0.1
2-20-2000-5-2.csp;400;400;0.1
2-20-2000-5-3.csp;400;400;0.08
2-20-2000-5-4.csp;400;400;0.08
2-20-2000-5-5.csp;400;400;0.1
2-20-2000-5-6.csp;400;400;0.1
2-20-2000-5-7.csp;400;400;0.1
2-20-2000-5-8.csp;400;400;0.1
2-20-2000-5-9.csp;400;400;0.1
2-20-250-1-0.csp;105;105;8.98
2-20-250-1-1.csp;106;106;0.2
2-20-250-1-2.csp;103;104;1800
2-20-250-1-3.csp;105;105;0.08
2-20-250-1-4.csp;105;105;0.28
2-20-250-1-5.csp;105;105;1.18
2-20-250-1-6.csp;105;105;0.06
2-20-250-1-7.csp;106;106;0.46
2-20-250-1-8.csp;106;106;105.32
2-20-250-1-9.csp;105;105;0.4
2-20-250-2-0.csp;105;105;0.10
2-20-250-2-1.csp;106;106;0.02
2-20-250-2-2.csp;107;107;0.04
2-20-250-2-3.csp;102;102;0.04
2-20-250-2-4.csp;104;104;0.02
2-20-250-2-5.csp;104;104;0.02
2-20-250-2-6.csp;106;106;0.02
2-20-250-2-7.csp;105;105;0.12
2-20-250-2-8.csp;104;104;0.02
2-20-250-2-9.csp;105;105;0.04
2-20-250-3-0.csp;83;83;0.02
2-20-250-3-1.csp;83;83;0.02
2-20-250-3-2.csp;83;83;0.04
2-20-250-3-3.csp;83;83;0.04
2-20-250-3-4.csp;83;83;0.02
2-20-250-3-5.csp;83;83;0.02
2-20-250-3-6.csp;83;83;0.04
2-20-250-3-7.csp;83;83;0.08
2-20-250-3-8.csp;82;82;0.04
2-20-250-3-9.csp;83;83;0.04
2-20-250-4-0.csp;62;62;0
2-20-250-4-1.csp;62;62;0.02
2-20-250-4-2.csp;62;62;0.02
2-20-250-4-3.csp;62;62;0
2-20-250-4-4.csp;62;62;0
2-20-250-4-5.csp;62;62;0.02
2-20-250-4-6.csp;62;62;0
2-20-250-4-7.csp;62;62;0
2-20-250-4-8.csp;62;62;0.02
2-20-250-4-9.csp;62;62;0
2-20-250-5-0.csp;50;50;0
2-20-250-5-1.csp;50;50;0
2-20-250-5-2.csp;50;50;0.02
2-20-250-5-3.csp;50;50;0
2-20-250-5-4.csp;50;50;0
2-20-250-5-5.csp;50;50;0
2-20-250-5-6.csp;50;50;0
2-20-250-5-7.csp;50;50;0
2-20-250-5-8.csp;50;50;0
2-20-250-5-9.csp;50;50;0
2-20-5000-1-0.csp;2065;2066;1800
2-20-5000-1-1.csp;2058;2059;1800
2-20-5000-1-2.csp;2058;2058;81.38
2-20-5000-1-3.csp;2057;2058;1800
2-20-5000-1-4.csp;2062;2062;30.8
2-20-5000-1-5.csp;2062;2062;22.18
2-20-5000-1-6.csp;2066;2066;0.7
2-20-5000-1-7.csp;2057;2057;6.58
2-20-5000-1-8.csp;2065;2066;1800
2-20-5000-1-9.csp;2075;2075;1.08
2-20-5000-2-0.csp;2050;2050;0.74
2-20-5000-2-1.csp;2061;2061;1.18
2-20-5000-2-2.csp;2069;2069;5.20
2-20-5000-2-3.csp;2059;2059;0.80
2-20-5000-2-4.csp;2059;2059;0.74
2-20-5000-2-5.csp;2056;2056;2.12
2-20-5000-2-6.csp;2057;2057;1.80
2-20-5000-2-7.csp;2065;2065;1.24
2-20-5000-2-8.csp;2056;2056;1.62
2-20-5000-2-9.csp;2069;2069;0.68
2-20-5000-3-0.csp;1638;1638;0.88
2-20-5000-3-1.csp;1643;1643;0.86
2-20-5000-3-2.csp;1637;1637;0.62
2-20-5000-3-3.csp;1643;1643;0.98
2-20-5000-3-4.csp;1635;1635;0.88
2-20-5000-3-5.csp;1638;1638;0.92
2-20-5000-3-6.csp;1636;1636;1.62
2-20-5000-3-7.csp;1641;1641;0.54
2-20-5000-3-8.csp;1637;1637;0.8
2-20-5000-3-9.csp;1639;1639;0.94
2-20-5000-4-0.csp;1249;1249;0.82
2-20-5000-4-1.csp;1248;1248;0.56
2-20-5000-4-2.csp;1249;1249;0.7
2-20-5000-4-3.csp;1249;1249;0.36
2-20-5000-4-4.csp;1249;1249;0.44
2-20-5000-4-5.csp;1248;1248;0.52
2-20-5000-4-6.csp;1248;1248;0.76
2-20-5000-4-7.csp;1248;1248;1.12
2-20-5000-4-8.csp;1248;1248;0.84
2-20-5000-4-9.csp;1249;1249;0.48
2-20-5000-5-0.csp;1000;1000;0.28
2-20-5000-5-1.csp;1000;1000;0.28
2-20-5000-5-2.csp;1000;1000;0.5
2-20-5000-5-3.csp;1000;1000;0.26
2-20-5000-5-4.csp;1000;1000;0.28
2-20-5000-5-5.csp;1000;1000;0.28
2-20-5000-5-6.csp;1000;1000;0.3
2-20-5000-5-7.csp;1000;1000;0.28
2-20-5000-5-8.csp;1000;1000;0.26
2-20-5000-5-9.csp;1000;1000;0.26
2-20-500-1-0.csp;206;206;13.56
2-20-500-1-1.csp;206;206;0.64
2-20-500-1-2.csp;206;207;1800
2-20-500-1-3.csp;207;207;5.86
2-20-500-1-4.csp;207;208;1800
2-20-500-1-5.csp;208;208;7.84
2-20-500-1-6.csp;208;208;0.1
2-20-500-1-7.csp;208;208;0.06
2-20-500-1-8.csp;209;209;0.04
2-20-500-1-9.csp;206;206;0.52
2-20-500-2-0.csp;207;207;0.12
2-20-500-2-1.csp;206;206;0.10
2-20-500-2-2.csp;206;206;0.08
2-20-500-2-3.csp;207;207;0.08
2-20-500-2-4.csp;209;209;0.16
2-20-500-2-5.csp;208;208;0.08
2-20-500-2-6.csp;208;208;0.12
2-20-500-2-7.csp;207;207;0.10
2-20-500-2-8.csp;206;206;0.10
2-20-500-2-9.csp;208;208;0.08
2-20-500-3-0.csp;165;165;0.06
2-20-500-3-1.csp;165;165;0.1
2-20-500-3-2.csp;165;165;0.14
2-20-500-3-3.csp;164;164;0.22
2-20-500-3-4.csp;164;164;0.08
2-20-500-3-5.csp;163;163;0.08
2-20-500-3-6.csp;165;165;0.1
2-20-500-3-7.csp;165;165;0.08
2-20-500-3-8.csp;164;164;0.1
2-20-500-3-9.csp;165;165;0.12
2-20-500-4-0.csp;125;125;0.02
2-20-500-4-1.csp;125;125;0.02
2-20-500-4-2.csp;125;125;0.02
2-20-500-4-3.csp;125;125;0.02
2-20-500-4-4.csp;125;125;0.02
2-20-500-4-5.csp;125;125;0.02
2-20-500-4-6.csp;125;125;0.02
2-20-500-4-7.csp;125;125;0.02
2-20-500-4-8.csp;125;125;0.02
2-20-500-4-9.csp;125;125;0.02
2-20-500-5-0.csp;100;100;0.02
2-20-500-5-1.csp;100;100;0.02
2-20-500-5-2.csp;100;100;0.02
2-20-500-5-3.csp;100;100;0.02
2-20-500-5-4.csp;100;100;0.04
2-20-500-5-5.csp;100;100;0.02
2-20-500-5-6.csp;100;100;0.02
2-20-500-5-7.csp;100;100;0.02
2-20-500-5-8.csp;100;100;0.02
2-20-500-5-9.csp;100;100;0.02
2-20-750-1-0.csp;307;308;1800
2-20-750-1-1.csp;313;313;0.92
2-20-750-1-2.csp;310;310;4.48
2-20-750-1-3.csp;310;310;1.1
2-20-750-1-4.csp;309;309;0.68
2-20-750-1-5.csp;314;315;1800
2-20-750-1-6.csp;310;311;1800
2-20-750-1-7.csp;310;310;0.82
2-20-750-1-8.csp;310;311;1800
2-20-750-1-9.csp;312;313;1800
2-20-750-2-0.csp;312;312;0.14
2-20-750-2-1.csp;312;312;0.14
2-20-750-2-2.csp;307;307;0.14
2-20-750-2-3.csp;305;305;0.14
2-20-750-2-4.csp;308;308;0.24
2-20-750-2-5.csp;311;311;0.22
2-20-750-2-6.csp;308;308;0.16
2-20-750-2-7.csp;313;313;0.14
2-20-750-2-8.csp;310;310;0.14
2-20-750-2-9.csp;307;307;0.16
2-20-750-3-0.csp;247;247;0.08
2-20-750-3-1.csp;247;247;0.18
2-20-750-3-2.csp;247;247;0.2
2-20-750-3-3.csp;247;247;0.18
2-20-750-3-4.csp;249;249;0.14
2-20-750-3-5.csp;247;247;0.16
2-20-750-3-6.csp;246;246;0.22
2-20-750-3-7.csp;248;248;0.12
2-20-750-3-8.csp;248;248;0.14
2-20-750-3-9.csp;247;247;0.1
2-20-750-4-0.csp;187;187;0.04
2-20-750-4-1.csp;187;187;0.04
2-20-750-4-2.csp;187;187;0.1
2-20-750-4-3.csp;187;187;0.04
2-20-750-4-4.csp;187;187;0.04
2-20-750-4-5.csp;187;187;0.04
2-20-750-4-6.csp;187;187;0.06
2-20-750-4-7.csp;187;187;0.1
2-20-750-4-8.csp;187;187;0.04
2-20-750-4-9.csp;187;187;0.1
2-20-750-5-0.csp;150;150;0.04
2-20-750-5-1.csp;150;150;0.04
2-20-750-5-2.csp;150;150;0.04
2-20-750-5-3.csp;150;150;0.04
2-20-750-5-4.csp;150;150;0.04
2-20-750-5-5.csp;150;150;0.04
2-20-750-5-6.csp;150;150;0.04
2-20-750-5-7.csp;150;150;0.04
2-20-750-5-8.csp;150;150;0.02
2-20-750-5-9.csp;150;150;0.04
2-30-10000-1-0.csp;4269;4270;1800
2-30-10000-1-1.csp;4277;4278;1800
2-30-10000-1-2.csp;4287;4288;1800
2-30-10000-1-3.csp;4269;4270;1800
2-30-10000-1-4.csp;4275;4276;1800
2-30-10000-1-5.csp;4280;4281;1800
2-30-10000-1-6.csp;4281;4282;1800
2-30-10000-1-7.csp;4274;4275;1800
2-30-10000-1-8.csp;4272;4273;1800
2-30-10000-1-9.csp;4277;4278;1800
2-30-10000-2-0.csp;4272;4272;3.06
2-30-10000-2-1.csp;4275;4275;3.14
2-30-10000-2-2.csp;4284;4284;3.72
2-30-10000-2-3.csp;4272;4273;1800
2-30-10000-2-4.csp;4270;4270;25.50
2-30-10000-2-5.csp;4280;4280;320.42
2-30-10000-2-6.csp;4274;4274;3.10
2-30-10000-2-7.csp;4272;4272;34.32
2-30-10000-2-8.csp;4273;4274;1800
2-30-10000-2-9.csp;4274;4274;3.14
2-30-10000-3-0.csp;3315;3316;1800
2-30-10000-3-1.csp;3312;3312;98.98
2-30-10000-3-2.csp;3312;3312;3.46
2-30-10000-3-3.csp;3312;3312;143.6
2-30-10000-3-4.csp;3313;3313;2.54
2-30-10000-3-5.csp;3314;3314;2.6
2-30-10000-3-6.csp;3313;3313;3.5
2-30-10000-3-7.csp;3315;3315;140.88
2-30-10000-3-8.csp;3313;3313;3.26
2-30-10000-3-9.csp;3314;3314;2.96
2-30-10000-4-0.csp;2500;2500;1.5
2-30-10000-4-1.csp;2500;2500;1.3
2-30-10000-4-2.csp;2500;2500;1.66
2-30-10000-4-3.csp;2500;2500;0.94
2-30-10000-4-4.csp;2500;2500;1.66
2-30-10000-4-5.csp;2500;2500;87.16
2-30-10000-4-6.csp;2500;2500;1.58
2-30-10000-4-7.csp;2500;2500;1.76
2-30-10000-4-8.csp;2500;2500;44.12
2-30-10000-4-9.csp;2500;2500;0.94
2-30-10000-5-0.csp;2000;2000;0.82
2-30-10000-5-1.csp;2000;2000;0.8
2-30-10000-5-2.csp;2000;2000;0.8
2-30-10000-5-3.csp;2000;2000;0.78
2-30-10000-5-4.csp;2000;2000;0.8
2-30-10000-5-5.csp;2000;2000;0.78
2-30-10000-5-6.csp;2000;2000;0.88
2-30-10000-5-7.csp;2000;2000;0.82
2-30-10000-5-8.csp;2000;2000;0.8
2-30-10000-5-9.csp;2000;2000;0.86
2-30-1000-1-0.csp;426;427;1800
2-30-1000-1-1.csp;428;429;1800
2-30-1000-1-2.csp;426;427;1800
2-30-1000-1-3.csp;430;431;1800
2-30-1000-1-4.csp;430;431;1800
2-30-1000-1-5.csp;429;430;1800
2-30-1000-1-6.csp;427;428;1800
2-30-1000-1-7.csp;427;428;1800
2-30-1000-1-8.csp;431;432;1800
2-30-1000-1-9.csp;432;432;0.62
2-30-1000-2-0.csp;428;428;4.78
2-30-1000-2-1.csp;428;429;1800
2-30-1000-2-2.csp;429;429;12.50
2-30-1000-2-3.csp;429;429;0.86
2-30-1000-2-4.csp;429;429;2.24
2-30-1000-2-5.csp;429;429;0.16
2-30-1000-2-6.csp;431;431;918.18
2-30-1000-2-7.csp;429;429;0.30
2-30-1000-2-8.csp;430;430;9.78
2-30-1000-2-9.csp;429;429;2.74
2-30-1000-3-0.csp;333;333;0.44
2-30-1000-3-1.csp;332;332;4.34
2-30-1000-3-2.csp;333;333;0.36
2-30-1000-3-3.csp;332;332;33.98
2-30-1000-3-4.csp;333;333;0.22
2-30-1000-3-5.csp;333;333;0.12
2-30-1000-3-6.csp;333;333;128.64
2-30-1000-3-7.csp;333;333;0.32
2-30-1000-3-8.csp;333;333;0.22
2-30-1000-3-9.csp;333;333;0.28
2-30-1000-4-0.csp;250;250;0.06
2-30-1000-4-1.csp;250;250;0.06
2-30-1000-4-2.csp;250;250;0.06
2-30-1000-4-3.csp;250;250;0.06
2-30-1000-4-4.csp;250;250;0.06
2-30-1000-4-5.csp;250;250;0.08
2-30-1000-4-6.csp;250;250;0.06
2-30-1000-4-7.csp;250;250;0.06
2-30-1000-4-8.csp;250;250;0.06
2-30-1000-4-9.csp;250;250;0.06
2-30-1000-5-0.csp;200;200;0.06
2-30-1000-5-1.csp;200;200;0.06
2-30-1000-5-2.csp;200;200;0.06
2-30-1000-5-3.csp;200;200;0.06
2-30-1000-5-4.csp;200;200;0.06
2-30-1000-5-5.csp;200;200;0.06
2-30-1000-5-6.csp;200;200;0.06
2-30-1000-5-7.csp;200;200;0.06
2-30-1000-5-8.csp;200;200;0.06
2-30-1000-5-9.csp;200;200;0.06
2-30-2000-1-0.csp;856;857;1800
2-30-2000-1-1.csp;857;858;1800
2-30-2000-1-2.csp;856;857;1800
2-30-2000-1-3.csp;857;858;1800
2-30-2000-1-4.csp;857;858;1800
2-30-2000-1-5.csp;860;861;1800
2-30-2000-1-6.csp;857;858;1800
2-30-2000-1-7.csp;859;860;1800
2-30-2000-1-8.csp;856;857;1800
2-30-2000-1-9.csp;855;856;1800
2-30-2000-2-0.csp;854;854;0.64
2-30-2000-2-1.csp;854;854;0.32
2-30-2000-2-2.csp;858;858;0.70
2-30-2000-2-3.csp;853;853;2.40
2-30-2000-2-4.csp;857;857;9.38
2-30-2000-2-5.csp;856;856;44.34
2-30-2000-2-6.csp;852;852;40.62
2-30-2000-2-7.csp;856;856;0.34
2-30-2000-2-8.csp;855;855;0.64
2-30-2000-2-9.csp;857;857;9.88
2-30-2000-3-0.csp;664;664;1.18
2-30-2000-3-1.csp;664;664;605.02
2-30-2000-3-2.csp;664;664;0.72
2-30-2000-3-3.csp;664;664;16.56
2-30-2000-3-4.csp;663;663;0.72
2-30-2000-3-5.csp;663;664;1800
2-30-2000-3-6.csp;663;663;9.62
2-30-2000-3-7.csp;663;663;0.52
2-30-2000-3-8.csp;663;663;1.96
2-30-2000-3-9.csp;664;664;0.74
2-30-2000-4-0.csp;500;500;0.14
2-30-2000-4-1.csp;500;500;0.14
2-30-2000-4-2.csp;500;500;0.12
2-30-2000-4-3.csp;500;500;0.14
2-30-2000-4-4.csp;500;500;0.14
2-30-2000-4-5.csp;500;500;0.14
2-30-2000-4-6.csp;500;500;0.14
2-30-2000-4-7.csp;500;500;0.14
2-30-2000-4-8.csp;500;500;0.14
2-30-2000-4-9.csp;500;500;0.14
2-30-2000-5-0.csp;400;400;0.14
2-30-2000-5-1.csp;400;400;0.12
2-30-2000-5-2.csp;400;400;0.12
2-30-2000-5-3.csp;400;400;0.12
2-30-2000-5-4.csp;400;400;0.14
2-30-2000-5-5.csp;400;400;0.12
2-30-2000-5-6.csp;400;400;0.12
2-30-2000-5-7.csp;400;400;0.14
2-30-2000-5-8.csp;400;400;0.12
2-30-2000-5-9.csp;400;400;0.14
2-30-250-1-0.csp;109;110;1800
2-30-250-1-1.csp;110;110;1.02
2-30-250-1-2.csp;111;111;14.22
2-30-250-1-3.csp;112;112;25.98
2-30-250-1-4.csp;110;110;1.08
2-30-250-1-5.csp;107;108;1800
2-30-250-1-6.csp;110;111;1800
2-30-250-1-7.csp;109;110;1800
2-30-250-1-8.csp;109;110;1800
2-30-250-1-9.csp;109;109;12.9
2-30-250-2-0.csp;108;108;0.08
2-30-250-2-1.csp;110;110;0.06
2-30-250-2-2.csp;109;109;0.08
2-30-250-2-3.csp;110;110;186.44
2-30-250-2-4.csp;110;110;0.04
2-30-250-2-5.csp;108;108;0.06
2-30-250-2-6.csp;109;109;0.66
2-30-250-2-7.csp;110;110;0.10
2-30-250-2-8.csp;109;109;60.16
2-30-250-2-9.csp;108;108;0.12
2-30-250-3-0.csp;83;83;0.02
2-30-250-3-1.csp;83;83;0
2-30-250-3-2.csp;83;83;0.02
2-30-250-3-3.csp;83;83;0.02
2-30-250-3-4.csp;83;83;0.02
2-30-250-3-5.csp;83;83;0.02
2-30-250-3-6.csp;83;83;0
2-30-250-3-7.csp;83;83;0.02
2-30-250-3-8.csp;83;83;0.02
2-30-250-3-9.csp;83;83;0.02
2-30-250-4-0.csp;62;62;0
2-30-250-4-1.csp;62;62;0.02
2-30-250-4-2.csp;62;62;0.02
2-30-250-4-3.csp;62;62;0.02
2-30-250-4-4.csp;62;62;0
2-30-250-4-5.csp;62;62;0.02
2-30-250-4-6.csp;62;62;0.02
2-30-250-4-7.csp;62;62;0
2-30-250-4-8.csp;62;62;0.02
2-30-250-4-9.csp;62;62;0.02
2-30-250-5-0.csp;50;50;0
2-30-250-5-1.csp;50;50;0.02
2-30-250-5-2.csp;50;50;0
2-30-250-5-3.csp;50;50;0.02
2-30-250-5-4.csp;50;50;0.02
2-30-250-5-5.csp;50;50;0.02
2-30-250-5-6.csp;50;50;0.02
2-30-250-5-7.csp;50;50;0
2-30-250-5-8.csp;50;50;0.02
2-30-250-5-9.csp;50;50;0.02
2-30-5000-1-0.csp;2139;2140;1800
2-30-5000-1-1.csp;2145;2146;1800
2-30-5000-1-2.csp;2139;2140;1800
2-30-5000-1-3.csp;2137;2138;1800
2-30-5000-1-4.csp;2144;2145;1800
2-30-5000-1-5.csp;2131;2132;1800
2-30-5000-1-6.csp;2134;2135;1800
2-30-5000-1-7.csp;2139;2140;1800
2-30-5000-1-8.csp;2138;2139;1800
2-30-5000-1-9.csp;2136;2137;1800
2-30-5000-2-0.csp;2146;2146;1.30
2-30-5000-2-1.csp;2134;2134;13.08
2-30-5000-2-2.csp;2139;2139;12.60
2-30-5000-2-3.csp;2146;2146;46.76
2-30-5000-2-4.csp;2139;2139;11.12
2-30-5000-2-5.csp;2136;2136;45.96
2-30-5000-2-6.csp;2141;2141;68.10
2-30-5000-2-7.csp;2135;2135;1.32
2-30-5000-2-8.csp;2147;2147;16.78
2-30-5000-2-9.csp;2137;2137;1.48
2-30-5000-3-0.csp;1658;1658;33.08
2-30-5000-3-1.csp;1660;1660;1.16
2-30-5000-3-2.csp;1657;1657;1.86
2-30-5000-3-3.csp;1658;1658;1.26
2-30-5000-3-4.csp;1658;1658;241.26
2-30-5000-3-5.csp;1657;1657;5.02
2-30-5000-3-6.csp;1658;1658;4.96
2-30-5000-3-7.csp;1658;1658;1471.22
2-30-5000-3-8.csp;1657;1657;130.24
2-30-5000-3-9.csp;1658;1659;1800
2-30-5000-4-0.csp;1250;1250;0.38
2-30-5000-4-1.csp;1250;1250;0.4
2-30-5000-4-2.csp;1250;1250;0.4
2-30-5000-4-3.csp;1250;1250;0.42
2-30-5000-4-4.csp;1250;1250;0.4
2-30-5000-4-5.csp;1250;1250;0.44
2-30-5000-4-6.csp;1250;1250;0.38
2-30-5000-4-7.csp;1250;1250;0.38
2-30-5000-4-8.csp;1250;1250;0.42
2-30-5000-4-9.csp;1250;1250;0.38
2-30-5000-5-0.csp;1000;1000;0.36
2-30-5000-5-1.csp;1000;1000;0.34
2-30-5000-5-2.csp;1000;1000;0.36
2-30-5000-5-3.csp;1000;1000;0.36
2-30-5000-5-4.csp;1000;1000;0.38
2-30-5000-5-5.csp;1000;1000;0.38
2-30-5000-5-6.csp;1000;1000;0.36
2-30-5000-5-7.csp;1000;1000;0.36
2-30-5000-5-8.csp;1000;1000;0.36
2-30-5000-5-9.csp;1000;1000;0.34
2-30-500-1-0.csp;217;218;1800
2-30-500-1-1.csp;217;218;1800
2-30-500-1-2.csp;215;216;1800
2-30-500-1-3.csp;215;216;1800
2-30-500-1-4.csp;215;216;1800
2-30-500-1-5.csp;216;216;12.24
2-30-500-1-6.csp;216;217;1800
2-30-500-1-7.csp;217;218;1800
2-30-500-1-8.csp;214;214;10.4
2-30-500-1-9.csp;215;216;1800
2-30-500-2-0.csp;214;214;0.18
2-30-500-2-1.csp;215;215;0.26
2-30-500-2-2.csp;215;215;590.90
2-30-500-2-3.csp;218;218;0.20
2-30-500-2-4.csp;215;215;28.70
2-30-500-2-5.csp;217;217;0.08
2-30-500-2-6.csp;218;218;2.44
2-30-500-2-7.csp;218;218;1.20
